899.551331       6.30000010E-02
904.501343       6.15000017E-02
909.451355       6.10000007E-02
914.401367       5.95000014E-02
919.351379       5.84999993E-02
924.301392       5.70000000E-02
929.251404       5.60000017E-02
934.201416       5.55000007E-02
939.151428       5.49999997E-02
944.101440       5.44999987E-02
949.051453       5.44999987E-02
954.001465       5.29999994E-02
958.951477       5.24999984E-02
963.901489       5.20000011E-02
968.851501       5.20000011E-02
973.801514       5.20000011E-02
978.751526       5.09999990E-02
983.701538       5.09999990E-02
988.651550       5.09999990E-02
993.601562       5.05000018E-02
998.551575       5.20000011E-02
1003.50159       5.15000001E-02
1008.45160       5.15000001E-02
1013.40161       5.09999990E-02
1018.35162       5.05000018E-02
1023.30164       5.00000007E-02
1028.25159       5.00000007E-02
1033.20154       5.00000007E-02
1038.15149       5.00000007E-02
1043.10144       4.89999987E-02
1048.05139       4.89999987E-02
1053.00134       4.85000014E-02
1057.95129       4.85000014E-02
1062.90125       4.85000014E-02
1067.85120       4.80000004E-02
1072.80115       4.80000004E-02
1077.75110       4.74999994E-02
1082.70105       4.69999984E-02
1087.65100       4.65000011E-02
1092.60095       4.60000001E-02
1097.55090       4.60000001E-02
1102.50085       4.50000018E-02
1107.45081       4.45000008E-02
1112.40076       4.39999998E-02
1117.35071       4.34999987E-02
1122.30066       4.30000015E-02
1127.25061       4.19999994E-02
1132.20056       4.25000004E-02
1137.15051       4.19999994E-02
1142.10046       4.14999984E-02
1147.05042       4.14999984E-02
1152.00037       4.05000001E-02
1156.95032       4.05000001E-02
1161.90027       3.99999991E-02
1166.85022       3.95000018E-02
1171.80017       3.95000018E-02
1176.75012       3.90000008E-02
1181.70007       3.90000008E-02
1186.65002       3.84999998E-02
1191.59998       3.75000015E-02
1196.54993       3.75000015E-02
1201.49988       3.75000015E-02
1206.44983       3.70000005E-02
1211.39978       3.70000005E-02
1216.34973       3.84999998E-02
1221.29968       3.90000008E-02
1226.24963       3.90000008E-02
1231.19958       3.90000008E-02
1236.14954       3.75000015E-02
1241.09949       3.75000015E-02
1246.04944       3.70000005E-02
1250.99939       3.75000015E-02
1255.94934       3.79999988E-02
1260.89929       3.79999988E-02
1265.84924       3.75000015E-02
1270.79919       3.70000005E-02
1275.74915       3.64999995E-02
1280.69910       3.64999995E-02
1285.64905       3.70000005E-02
1290.59900       3.64999995E-02
1295.54895       3.59999985E-02
1300.49890       3.55000012E-02
1305.44885       3.50000001E-02
1310.39880       3.44999991E-02
1315.34875       3.44999991E-02
1320.29871       3.40000018E-02
1325.24866       3.35000008E-02
1330.19861       3.29999998E-02
1335.14856       3.35000008E-02
1340.09851       3.24999988E-02
1345.04846       3.35000008E-02
1349.99841       3.35000008E-02
1354.94836       3.29999998E-02
1359.89832       3.24999988E-02
1364.84827       3.24999988E-02
1369.79822       3.24999988E-02
1374.74817       3.24999988E-02
1379.69812       3.24999988E-02
1384.64807       3.29999998E-02
1389.59802       3.09999995E-02
1394.54797       3.15000005E-02
1399.49792       3.05000003E-02
1404.44788       2.99999993E-02
1409.39783       3.90000008E-02
1414.34778       2.80000009E-02
1419.29773       2.64999997E-02
1424.24768       2.54999995E-02
1429.19763       2.50000004E-02
1434.14758       2.44999994E-02
1439.09753       2.34999992E-02
1444.04749       2.15000007E-02
1448.99744       1.99999996E-02
1453.94739       1.85000002E-02
1458.89734       1.60000008E-02
1463.84729       3.23999993E-04
1468.79724       3.53000010E-04
1473.74719       3.44000000E-04
1478.69714       2.77000014E-04
1483.64709       2.01000003E-04
1488.59705       1.50000007E-04
1493.54700       8.35000028E-05
1498.49695       6.69000001E-05
1503.44690       5.76999992E-05
1508.39685       5.21000002E-05
1513.34680       4.81999996E-05
1518.29675       4.56000016E-05
1523.24670       4.43999998E-05
1528.19666       4.46999984E-05
1533.14661       4.56000016E-05
1538.09656       4.61000018E-05
1543.04651       4.62999997E-05
1547.99646       5.04000018E-05
1552.94641       5.13999985E-05
1557.89636       5.33999992E-05
1562.84631       5.61999987E-05
1567.79626       6.05999994E-05
1572.74622       6.54999967E-05
1577.69617       6.53000025E-05
1582.64612       6.54000032E-05
1587.59607       6.58999998E-05
1592.54602       6.58999998E-05
1597.49597       6.62000020E-05
1602.44592       6.64999970E-05
1607.39587       6.71000016E-05
1612.34583       6.73000031E-05
1617.29578       6.77999997E-05
1622.24573       6.77999997E-05
1627.19568       6.77999997E-05
1632.14563       6.77999997E-05
1637.09558       6.72000024E-05
1642.04553       6.71000016E-05
1646.99548       6.64999970E-05
1651.94543       6.64999970E-05
1656.89539       6.58999998E-05
1661.84534       6.58999998E-05
1666.79529       6.53000025E-05
1671.74524       6.48999994E-05
1676.69519       6.46999979E-05
1681.64514       6.85999985E-05
1686.59509       6.41000006E-05
1691.54504       6.35999968E-05
1696.49500       6.35000033E-05
1701.44495       6.28999987E-05
1706.39490       6.25000030E-05
1711.34485       6.24000022E-05
1716.29480       6.17999976E-05
1721.24475       6.17999976E-05
1726.19470       6.12000003E-05
1731.14465       6.12000003E-05
1736.09460       6.07000002E-05
1741.04456       6.00999992E-05
1745.99451       5.99000014E-05
1750.94446       5.95999991E-05
1755.89441       5.90000018E-05
1760.84436       5.85999987E-05
1765.79431       5.85000016E-05
1770.74426       5.80000014E-05
1775.69421       5.76999992E-05
1780.64417       5.74000005E-05
1785.59412       5.69000003E-05
1790.54407       5.64000002E-05
1795.49402       5.60000008E-05
1800.44397       5.52999991E-05
1805.39392       5.72999998E-05
1810.34387       5.79000007E-05
1815.29382       5.79000007E-05
1820.24377       5.79000007E-05
1825.19373       5.77999999E-05
1830.14368       5.74000005E-05
1835.09363       5.70000011E-05
1840.04358       5.69000003E-05
1844.99353       5.65000009E-05
1849.94348       5.61999987E-05
1854.89343       5.67999996E-05
1859.84338       5.57999992E-05
1864.79333       5.52999991E-05
1869.74329       5.47999989E-05
1874.69324       5.42999987E-05
1879.64319       5.38999993E-05
1884.59314       5.37999986E-05
1889.54309       5.32999984E-05
1894.49304       5.27999982E-05
1899.44299       5.23999988E-05
1904.39294       5.22000009E-05
1909.34290       5.18999987E-05
1914.29285       5.13999985E-05
1919.24280       5.08999983E-05
1924.19275       5.04999989E-05
1929.14270       5.03000010E-05
1934.09265       4.98000009E-05
1939.04260       4.94999986E-05
1943.99255       4.90999992E-05
1948.94250       4.86999998E-05
1953.89246       4.81999996E-05
1958.84241       4.80000017E-05
1963.79236       4.76999994E-05
1968.74231       4.73000000E-05
1973.69226       4.71999992E-05
1978.64221       4.69000006E-05
1983.59216       4.65000012E-05
1988.54211       4.66999991E-05
1993.49207       4.56999987E-05
1998.44202       4.56000016E-05
2003.39197       4.51000014E-05
2008.34192       4.56000016E-05
2013.29187       4.47999992E-05
2018.24182       4.43999998E-05
2023.19177       4.40000003E-05
2028.14172       4.38999996E-05
2033.09167       4.36000009E-05
2038.04163       4.32999987E-05
2042.99158       4.31000008E-05
2047.94153       4.27999985E-05
2052.89160       4.26000006E-05
2057.84155       4.23999991E-05
2062.79150       4.19999997E-05
2067.74146       4.19999997E-05
2072.69141       4.16000003E-05
2077.64136       4.16000003E-05
2082.59131       4.12000009E-05
2087.54126       4.08000014E-05
2092.49121       4.12000009E-05
2097.44116       4.04999992E-05
2102.39111       4.03999984E-05
2107.34106       4.02000005E-05
2112.29102       4.03000013E-05
2117.24097       4.26000006E-05
2122.19092       3.94000017E-05
2127.14087       3.93000009E-05
2132.09082       3.89999987E-05
2137.04077       3.89999987E-05
2141.99072       3.88000008E-05
2146.94067       3.85999992E-05
2151.89062       3.88000008E-05
2156.84058       3.83000006E-05
2161.79053       3.79000012E-05
2166.74048       3.79000012E-05
2171.69043       3.75999989E-05
2176.64038       3.75999989E-05
2181.59033       3.71999995E-05
2186.54028       3.71999995E-05
2191.49023       3.69000009E-05
2196.44019       3.65999986E-05
2201.39014       3.65999986E-05
2206.34009       3.64000007E-05
2211.29004       3.61999992E-05
2216.23999       3.61999992E-05
2221.18994       3.59000005E-05
2226.13989       3.59000005E-05
2231.08984       3.55999982E-05
2236.03979       3.55999982E-05
2240.98975       3.51999988E-05
2245.93970       3.51999988E-05
2250.88965       3.50000009E-05
2255.83960       3.49000002E-05
2260.78955       3.56999990E-05
2265.73950       3.46000015E-05
2270.68945       3.44000000E-05
2275.63940       3.42999992E-05
2280.58936       3.40000006E-05
2285.53931       3.40000006E-05
2290.48926       3.36999983E-05
2295.43921       3.36000012E-05
2300.38916       3.32999989E-05
2305.33911       3.32999989E-05
2310.28906       3.30000003E-05
2315.23901       3.30000003E-05
2320.18896       3.27999987E-05
2325.13892       3.27999987E-05
2330.08887       3.25000001E-05
2335.03882       3.23999993E-05
2339.98877       3.21000007E-05
2344.93872       3.21000007E-05
2349.88867       3.18999992E-05
2354.83862       3.26000008E-05
2359.78857       3.16000005E-05
2364.73853       3.17999984E-05
2369.68848       3.12999982E-05
2374.63843       3.12000011E-05
2379.58838       3.09999996E-05
2384.53833       3.19999999E-05
2389.48828       3.08000017E-05
2394.43823       3.07000009E-05
2399.38818       3.06000002E-05
2404.33813       3.04999994E-05
2409.28809       3.04000005E-05
2414.23804       3.01000000E-05
2419.18799       3.01000000E-05
2424.13794       2.99000003E-05
2429.08789       2.99000003E-05
2434.03784       2.95999998E-05
2438.98779       2.95999998E-05
2443.93774       2.97999995E-05
2448.88770       2.95999998E-05
2453.83765       2.94000001E-05
2458.78760       2.92999994E-05
2463.73755       2.90000007E-05
2468.68750       2.89000000E-05
2473.63745       2.87999992E-05
2478.58740       2.87000003E-05
2483.53735       2.85000006E-05
2488.48730       2.85000006E-05
2493.43726       2.83000008E-05
2498.38721       2.82000001E-05
2503.33716       2.80000004E-05
2508.28711       2.80000004E-05
2513.23706       2.76999999E-05
2518.18701       2.76999999E-05
2523.13696       2.76999999E-05
2528.08691       2.76999999E-05
2533.03687       2.75000002E-05
2537.98682       2.75000002E-05
2542.93677       2.76999999E-05
2547.88672       2.71000008E-05
2552.83667       2.70000000E-05
2557.78662       2.70000000E-05
2562.73657       2.66999996E-05
2567.68652       2.66999996E-05
2572.63647       2.68000003E-05
2577.58643       2.70000000E-05
2582.53638       2.90999997E-05
2587.48633       2.68999993E-05
2592.43628       2.61999994E-05
2597.38623       2.59999997E-05
2602.33618       2.59999997E-05
2607.28613       2.58000000E-05
2612.23608       2.71000008E-05
2617.18604       2.58000000E-05
2622.13599       2.54999995E-05
2627.08594       2.54999995E-05
2632.03589       2.54999995E-05
2636.98584       2.56000003E-05
2641.93579       2.52999998E-05
2646.88574       2.51000001E-05
2651.83569       2.51000001E-05
2656.78564       2.52000009E-05
2661.73560       2.47999997E-05
2666.68555       2.47999997E-05
2671.63550       2.47999997E-05
2676.58545       2.46000000E-05
2681.53540       2.46000000E-05
2686.48535       2.46000000E-05
2691.43530       2.44000003E-05
2696.38525       2.44000003E-05
2701.33521       2.42000006E-05
2706.28516       2.42000006E-05
2711.23511       2.42000006E-05
2716.18506       2.40000008E-05
2721.13501       2.39000001E-05
2726.08496       2.37000004E-05
2731.03491       2.37000004E-05
2735.98486       2.37000004E-05
2740.93481       2.35999996E-05
2745.88477       2.35000007E-05
2750.83472       2.35000007E-05
2755.78467       2.32999992E-05
2760.73462       2.32999992E-05
2765.68457       2.32999992E-05
2770.63452       2.30999995E-05
2775.58447       2.30999995E-05
2780.53442       2.30999995E-05
2785.48438       2.30000005E-05
2790.43433       2.28999997E-05
2795.38428       2.28999997E-05
2800.33423       2.25999993E-05
2805.28418       2.25999993E-05
2810.23413       2.25000003E-05
2815.18408       2.23999996E-05
2820.13403       2.35000007E-05
2825.08398       2.21999999E-05
2830.03394       2.21999999E-05
2834.98389       2.21999999E-05
2839.93384       2.20999991E-05
2844.88379       2.20000002E-05
2849.83374       2.20000002E-05
2854.78369       2.20000002E-05
2859.73364       2.18000005E-05
2864.68359       2.18000005E-05
2869.63354       2.18000005E-05
2874.58350       2.20000002E-05
2879.53345       2.18000005E-05
2884.48340       2.16000008E-05
2889.43335       2.16000008E-05
2894.38330       2.18000005E-05
2899.33325       2.13999992E-05
2904.28320       2.13999992E-05
2909.23315       2.16000008E-05
2914.18311       2.13999992E-05
2919.13306       2.11999995E-05
2924.08301       2.11999995E-05
2929.03296       2.11999995E-05
2933.98291       2.11000006E-05
2938.93286       2.09999998E-05
2943.88281       2.09999998E-05
2948.83276       2.18000005E-05
2953.78271       2.08000001E-05
2958.73267       2.08000001E-05
2963.68262       2.08000001E-05
2968.63257       2.08000001E-05
2973.58252       2.08000001E-05
2978.53247       2.06999994E-05
2983.48242       2.06999994E-05
2988.43237       2.06000004E-05
2993.38232       2.04999997E-05
2998.33228       2.06999994E-05
3003.28223       2.04999997E-05
3008.23218       2.11999995E-05
3013.18213       2.03000000E-05
3018.13208       2.03000000E-05
3023.08203       2.03000000E-05
3028.03198       2.03000000E-05
3032.98193       2.04000007E-05
3037.93188       2.01000003E-05
3042.88184       2.03000000E-05
3047.83179       2.01000003E-05
3052.78174       2.01000003E-05
3057.73169       2.01000003E-05
3062.68164       1.99999995E-05
3067.63159       2.01000003E-05
3072.58154       1.99000006E-05
3077.53149       1.99000006E-05
3082.48145       1.99000006E-05
3087.43140       1.97000008E-05
3092.38135       1.97000008E-05
3097.33130       1.97000008E-05
3102.28125       1.97000008E-05
3107.23120       1.97000008E-05
3112.18115       1.97000008E-05
3117.13110       1.96000001E-05
